"Código","Unidade Territorial","UF","Referência","total de pessoas elegíveis ao recebimento do auxílio emergencial","Soma do total a ser repassado pelo Auxílio emergencial e pela extensão do auxílio (todos os públicos)","Pessoas elegíveis do público Cadastro Único (sem bolsa)","Valor total a ser repassado para público Cadastro Único (sem bolsa)","Pessoas elegíveis do público Aplicativo Caixa","Valor total a ser repassado para público Aplicativo Caixa","Pessoas elegíveis por meio Judicial","Valor total a ser repassado para público Judicial","Valor total a ser repassado para público Bolsa Família"
"313900","MACHADO","MG","2021","1","67800","0","5400.0","1","62400.0","0","0","0"
"313910","MADRE DE DEUS DE MINAS","MG","2021","0","12000","0","600.0","0","11400.0","0","0","0"
"313920","MALACACHETA","MG","2021","1","20400","0","0","1","20400.0","0","0","0"
"313925","MAMONAS","MG","2021","0","0","0","0","0","0","0","0","0"
"313930","MANGA","MG","2021","0","19800","0","6000.0","0","13800.0","0","0","0"
"313940","MANHUAÇU","MG","2021","41","273600","0","22200.0","1","124200.0","40","127200.0","0"
"313950","MANHUMIRIM","MG","2021","9","51000","0","7800.0","0","16200.0","9","27000.0","0"
"313960","MANTENA","MG","2021","20","89400","0","4200.0","12","56400.0","8","28800.0","0"
"313970","MARAVILHAS","MG","2021","1","13800","0","600.0","0","10200.0","1","3000.0","0"
"313980","MAR DE ESPANHA","MG","2021","1","22200","0","1800.0","0","17400.0","1","3000.0","0"
"313990","MARIA DA FÉ","MG","2021","1","30000","0","1800.0","0","25200.0","1","3000.0","0"
"314000","MARIANA","MG","2021","8","110400","0","18000.0","3","77400.0","5","15000.0","0"
"314010","MARILAC","MG","2021","1","5400","0","1200.0","0","1200.0","1","3000.0","0"
"314015","MÁRIO CAMPOS","MG","2021","4","50400","0","2400.0","2","39000.0","2","9000.0","0"
"314020","MARIPÁ DE MINAS","MG","2021","0","1800","0","0","0","1800.0","0","0","0"
"314030","MARLIÉRIA","MG","2021","0","5400","0","0","0","5400.0","0","0","0"
"314040","MARMELÓPOLIS","MG","2021","1","12000","0","600.0","0","8400.0","1","3000.0","0"
"314050","MARTINHO CAMPOS","MG","2021","1","13800","0","4200.0","1","9600.0","0","0","0"
"314053","MARTINS SOARES","MG","2021","0","9600","0","2400.0","0","7200.0","0","0","0"
"314055","MATA VERDE","MG","2021","0","7200","0","2400.0","0","4800.0","0","0","0"
"314060","MATERLÂNDIA","MG","2021","1","9000","0","600.0","0","2400.0","1","6000.0","0"
"314070","MATEUS LEME","MG","2021","6","65400","0","2400.0","5","60000.0","1","3000.0","0"
"314080","MATIAS BARBOSA","MG","2021","2","37200","0","9600.0","0","21600.0","2","6000.0","0"
"314085","MATIAS CARDOSO","MG","2021","0","5400","0","1800.0","0","3600.0","0","0","0"
"314090","MATIPÓ","MG","2021","2","27600","0","3600.0","1","21000.0","1","3000.0","0"
"314100","MATO VERDE","MG","2021","2","20400","0","4800.0","0","9600.0","2","6000.0","0"
"314110","MATOZINHOS","MG","2021","4","112800","0","25200.0","1","75600.0","3","12000.0","0"
"314120","MATUTINA","MG","2021","0","4800","0","0","0","4800.0","0","0","0"
"314130","MEDEIROS","MG","2021","0","0","0","0","0","0","0","0","0"
"314140","MEDINA","MG","2021","3","32400","0","10200.0","0","13200.0","3","9000.0","0"
"314150","MENDES PIMENTEL","MG","2021","1","8400","0","2400.0","1","6000.0","0","0","0"
"314160","MERCÊS","MG","2021","3","22800","0","12000.0","1","4800.0","2","6000.0","0"
"314170","MESQUITA","MG","2021","1","9600","0","0","1","9600.0","0","0","0"
"314180","MINAS NOVAS","MG","2021","2","36000","0","6600.0","0","23400.0","2","6000.0","0"
"314190","MINDURI","MG","2021","0","1800","0","600.0","0","1200.0","0","0","0"
"314200","MIRABELA","MG","2021","6","39600","0","12600.0","0","9000.0","6","18000.0","0"
"314210","MIRADOURO","MG","2021","1","6600","0","0","0","3600.0","1","3000.0","0"
"314220","MIRAÍ","MG","2021","0","9000","0","1200.0","0","7800.0","0","0","0"
"314225","MIRAVÂNIA","MG","2021","0","7200","0","0","0","7200.0","0","0","0"
"314230","MOEDA","MG","2021","0","13800","0","1800.0","0","12000.0","0","0","0"
"314240","MOEMA","MG","2021","0","15600","0","1800.0","0","13800.0","0","0","0"
"314250","MONJOLOS","MG","2021","0","12000","0","3000.0","0","9000.0","0","0","0"
"314260","MONSENHOR PAULO","MG","2021","1","16200","0","3600.0","0","9600.0","1","3000.0","0"
"314270","MONTALVÂNIA","MG","2021","0","18000","0","7800.0","0","10200.0","0","0","0"
"314280","MONTE ALEGRE DE MINAS","MG","2021","1","24000","0","600.0","1","23400.0","0","0","0"
"314290","MONTE AZUL","MG","2021","0","15600","0","2400.0","0","13200.0","0","0","0"
"314300","MONTE BELO","MG","2021","0","9600","0","600.0","0","9000.0","0","0","0"
"314310","MONTE CARMELO","MG","2021","4","87000","0","2400.0","1","75600.0","3","9000.0","0"
"314315","MONTE FORMOSO","MG","2021","0","1800","0","0","0","1800.0","0","0","0"
"314320","MONTE SANTO DE MINAS","MG","2021","1","21000","0","1800.0","0","16200.0","1","3000.0","0"
"314330","MONTES CLAROS","MG","2021","191","1513800","0","129000.0","14","821400.0","177","563400.0","0"
"314340","MONTE SIÃO","MG","2021","4","60000","0","6600.0","0","41400.0","4","12000.0","0"
"314345","MONTEZUMA","MG","2021","1","7800","0","0","0","4800.0","1","3000.0","0"
"314350","MORADA NOVA DE MINAS","MG","2021","1","17400","0","0","0","14400.0","1","3000.0","0"
"314360","MORRO DA GARÇA","MG","2021","0","1800","0","1800.0","0","0","0","0","0"
"314370","MORRO DO PILAR","MG","2021","0","3600","0","0","0","3600.0","0","0","0"
"314380","MUNHOZ","MG","2021","0","6000","0","3600.0","0","2400.0","0","0","0"
"314390","MURIAÉ","MG","2021","26","272400","0","18600.0","3","181800.0","23","72000.0","0"
"314400","MUTUM","MG","2021","5","46200","0","4200.0","0","27000.0","5","15000.0","0"
"314410","MUZAMBINHO","MG","2021","0","28200","0","6000.0","0","22200.0","0","0","0"
"314420","NACIP RAYDAN","MG","2021","2","7200","0","0","1","4200.0","1","3000.0","0"
"314430","NANUQUE","MG","2021","3","44400","0","12600.0","1","25800.0","2","6000.0","0"
"314435","NAQUE","MG","2021","2","15600","0","4800.0","1","7800.0","1","3000.0","0"
"314437","NATALÂNDIA","MG","2021","1","9600","0","3000.0","0","1200.0","1","5400.0","0"
"314440","NATÉRCIA","MG","2021","0","6000","0","1800.0","0","4200.0","0","0","0"
"314450","NAZARENO","MG","2021","1","13800","0","1800.0","1","12000.0","0","0","0"
"314460","NEPOMUCENO","MG","2021","0","53400","0","3000.0","0","50400.0","0","0","0"
"314465","NINHEIRA","MG","2021","0","3000","0","2400.0","0","600.0","0","0","0"
"314467","NOVA BELÉM","MG","2021","1","8400","0","1800.0","1","6600.0","0","0","0"
"314470","NOVA ERA","MG","2021","1","54600","0","3000.0","0","48600.0","1","3000.0","0"
"314480","NOVA LIMA","MG","2021","21","294600","0","21000.0","14","249600.0","7","24000.0","0"
"314490","NOVA MÓDICA","MG","2021","0","9600","0","1200.0","0","8400.0","0","0","0"
"314500","NOVA PONTE","MG","2021","0","21000","0","1800.0","0","19200.0","0","0","0"
"314505","NOVA PORTEIRINHA","MG","2021","0","1200","0","0","0","1200.0","0","0","0"
"314510","NOVA RESENDE","MG","2021","0","11400","0","1200.0","0","10200.0","0","0","0"
"314520","NOVA SERRANA","MG","2021","12","222000","0","3600.0","4","194400.0","8","24000.0","0"
"314530","NOVO CRUZEIRO","MG","2021","0","31200","0","7200.0","0","24000.0","0","0","0"
"314535","NOVO ORIENTE DE MINAS","MG","2021","1","7200","0","0","1","7200.0","0","0","0"
"314537","NOVORIZONTE","MG","2021","0","5400","0","3600.0","0","1800.0","0","0","0"
"314540","OLARIA","MG","2021","0","8400","0","1200.0","0","7200.0","0","0","0"
"314545","OLHOS-D´ÁGUA","MG","2021","0","0","0","0","0","0","0","0","0"
"314550","OLÍMPIO NORONHA","MG","2021","0","7200","0","600.0","0","6600.0","0","0","0"
"314560","OLIVEIRA","MG","2021","2","79200","0","3600.0","1","72600.0","1","3000.0","0"
"314570","OLIVEIRA FORTES","MG","2021","0","6600","0","1200.0","0","5400.0","0","0","0"
"314580","ONÇA DE PITANGUI","MG","2021","0","1800","0","0","0","1800.0","0","0","0"
"314585","ORATÓRIOS","MG","2021","0","9000","0","0","0","9000.0","0","0","0"
"314587","ORIZÂNIA","MG","2021","1","7800","0","0","0","4800.0","1","3000.0","0"
"314590","OURO BRANCO","MG","2021","4","108000","0","7800.0","4","100200.0","0","0","0"
"314600","OURO FINO","MG","2021","10","87000","0","1200.0","1","60600.0","9","25200.0","0"
"314610","OURO PRETO","MG","2021","13","162180","0","5400.0","3","123780.0","10","33000.0","0"
"314620","OURO VERDE DE MINAS","MG","2021","2","13200","0","1800.0","2","11400.0","0","0","0"
"314625","PADRE CARVALHO","MG","2021","1","3600","0","0","0","600.0","1","3000.0","0"
"314630","PADRE PARAÍSO","MG","2021","1","13200","0","1200.0","1","12000.0","0","0","0"
"314640","PAINEIRAS","MG","2021","1","7200","0","600.0","0","3600.0","1","3000.0","0"
"314650","PAINS","MG","2021","0","14400","0","2400.0","0","12000.0","0","0","0"
"314655","PAI PEDRO","MG","2021","0","3600","0","0","0","3600.0","0","0","0"
"314660","PAIVA","MG","2021","0","3000","0","0","0","3000.0","0","0","0"
"314670","PALMA","MG","2021","1","7200","0","2400.0","0","1800.0","1","3000.0","0"
"314675","PALMÓPOLIS","MG","2021","0","3600","0","0","0","3600.0","0","0","0"
"314690","PAPAGAIOS","MG","2021","3","25200","0","600.0","0","11400.0","3","13200.0","0"
"314700","PARACATU","MG","2021","15","268800","0","18000.0","3","177600.0","12","73200.0","0"
"314710","PARÁ DE MINAS","MG","2021","9","182400","0","4800.0","7","172800.0","2","4800.0","0"
"314720","PARAGUAÇU","MG","2021","3","42600","0","9600.0","1","27000.0","2","6000.0","0"
"314730","PARAISÓPOLIS","MG","2021","1","34200","0","1800.0","0","29400.0","1","3000.0","0"
"314740","PARAOPEBA","MG","2021","2","64800","0","4200.0","0","51600.0","2","9000.0","0"
"314750","PASSABÉM","MG","2021","1","3600","0","0","0","600.0","1","3000.0","0"
"314760","PASSA QUATRO","MG","2021","5","46200","0","4200.0","1","30000.0","4","12000.0","0"
"314770","PASSA TEMPO","MG","2021","0","12600","0","1200.0","0","11400.0","0","0","0"
"314780","PASSA-VINTE","MG","2021","0","600","0","0","0","600.0","0","0","0"
"314790","PASSOS","MG","2021","34","349800","0","18600.0","2","222600.0","32","108600.0","0"
"314795","PATIS","MG","2021","1","9000","0","0","0","6000.0","1","3000.0","0"
"314800","PATOS DE MINAS","MG","2021","18","347400","0","13800.0","10","307200.0","8","26400.0","0"
"314810","PATROCÍNIO","MG","2021","5","162000","0","9600.0","3","143400.0","2","9000.0","0"
"314820","PATROCÍNIO DO MURIAÉ","MG","2021","1","13200","0","4200.0","0","2400.0","1","6600.0","0"
"314830","PAULA CÂNDIDO","MG","2021","0","16800","0","5400.0","0","11400.0","0","0","0"
"314840","PAULISTAS","MG","2021","0","7200","0","0","0","7200.0","0","0","0"
"314850","PAVÃO","MG","2021","0","2400","0","600.0","0","1800.0","0","0","0"
"314860","PEÇANHA","MG","2021","0","14400","0","600.0","0","13800.0","0","0","0"
"314870","PEDRA AZUL","MG","2021","0","24000","0","6600.0","0","17400.0","0","0","0"
"314875","PEDRA BONITA","MG","2021","0","4200","0","0","0","4200.0","0","0","0"
"314880","PEDRA DO ANTA","MG","2021","1","4200","0","0","0","1200.0","1","3000.0","0"
"314890","PEDRA DO INDAIÁ","MG","2021","0","2400","0","0","0","2400.0","0","0","0"
"314900","PEDRA DOURADA","MG","2021","0","1200","0","0","0","1200.0","0","0","0"
"314910","PEDRALVA","MG","2021","1","11400","0","1200.0","0","7200.0","1","3000.0","0"
"314915","PEDRAS DE MARIA DA CRUZ","MG","2021","0","4800","0","600.0","0","4200.0","0","0","0"
"314920","PEDRINÓPOLIS","MG","2021","0","6000","0","0","0","6000.0","0","0","0"
"314930","PEDRO LEOPOLDO","MG","2021","12","174600","0","7200.0","6","139200.0","6","28200.0","0"
"314940","PEDRO TEIXEIRA","MG","2021","0","3600","0","0","0","3600.0","0","0","0"
"314950","PEQUERI","MG","2021","1","9000","0","1200.0","1","7800.0","0","0","0"
"314960","PEQUI","MG","2021","0","5400","0","2400.0","0","3000.0","0","0","0"
"314970","PERDIGÃO","MG","2021","0","21600","0","1800.0","0","19800.0","0","0","0"
"314980","PERDIZES","MG","2021","1","21600","0","0","1","21600.0","0","0","0"
"314990","PERDÕES","MG","2021","1","30600","0","8400.0","0","16200.0","1","6000.0","0"
"314995","PERIQUITO","MG","2021","1","3600","0","0","1","3600.0","0","0","0"
"315000","PESCADOR","MG","2021","0","600","0","0","0","600.0","0","0","0"
"315010","PIAU","MG","2021","0","3600","0","2400.0","0","1200.0","0","0","0"
"315015","PIEDADE DE CARATINGA","MG","2021","2","16200","0","4200.0","1","9000.0","1","3000.0","0"
"315020","PIEDADE DE PONTE NOVA","MG","2021","1","12600","0","5400.0","0","4200.0","1","3000.0","0"
"315030","PIEDADE DO RIO GRANDE","MG","2021","0","6600","0","0","0","6600.0","0","0","0"
"315040","PIEDADE DOS GERAIS","MG","2021","0","6000","0","1200.0","0","4800.0","0","0","0"
"315050","PIMENTA","MG","2021","0","26400","0","1800.0","0","24600.0","0","0","0"
"315053","PINGO-D´ÁGUA","MG","2021","1","6000","0","1200.0","1","4800.0","0","0","0"
"315057","PINTÓPOLIS","MG","2021","0","10200","0","0","0","10200.0","0","0","0"
"315060","PIRACEMA","MG","2021","0","6000","0","0","0","6000.0","0","0","0"
"315070","PIRAJUBA","MG","2021","0","9000","0","600.0","0","8400.0","0","0","0"
"315080","PIRANGA","MG","2021","1","22800","0","1200.0","0","18600.0","1","3000.0","0"
"315090","PIRANGUÇU","MG","2021","0","9600","0","2400.0","0","7200.0","0","0","0"
"315100","PIRANGUINHO","MG","2021","1","25800","0","0","1","25800.0","0","0","0"
"315110","PIRAPETINGA","MG","2021","0","15600","0","600.0","0","15000.0","0","0","0"
"315120","PIRAPORA","MG","2021","9","120600","0","13800.0","0","79800.0","9","27000.0","0"
"315130","PIRAÚBA","MG","2021","5","32400","0","6000.0","0","11400.0","5","15000.0","0"
"315140","PITANGUI","MG","2021","1","49800","0","1800.0","0","42000.0","1","6000.0","0"
"315150","PIUMHI","MG","2021","4","67200","0","6000.0","0","50400.0","4","10800.0","0"
"315160","PLANURA","MG","2021","0","12000","0","0","0","12000.0","0","0","0"
"315170","POÇO FUNDO","MG","2021","0","22200","0","0","0","22200.0","0","0","0"
"315180","POÇOS DE CALDAS","MG","2021","33","576000","0","36600.0","11","469200.0","22","70200.0","0"
"315190","POCRANE","MG","2021","1","4200","0","0","1","4200.0","0","0","0"
"315200","POMPÉU","MG","2021","3","67800","0","6000.0","1","55800.0","2","6000.0","0"
"315210","PONTE NOVA","MG","2021","12","133200","0","21000.0","2","76800.0","10","35400.0","0"
"315213","PONTO CHIQUE","MG","2021","0","1200","0","0","0","1200.0","0","0","0"
"315217","PONTO DOS VOLANTES","MG","2021","0","5400","0","0","0","5400.0","0","0","0"
"315220","PORTEIRINHA","MG","2021","1","35400","0","3600.0","0","28800.0","1","3000.0","0"
"315230","PORTO FIRME","MG","2021","0","9600","0","1200.0","0","8400.0","0","0","0"
"315240","POTÉ","MG","2021","3","16200","0","1200.0","1","9000.0","2","6000.0","0"
"315250","POUSO ALEGRE","MG","2021","35","394800","0","25800.0","10","285000.0","25","84000.0","0"
"315260","POUSO ALTO","MG","2021","0","17400","0","1800.0","0","15600.0","0","0","0"
"315270","PRADOS","MG","2021","0","6600","0","600.0","0","6000.0","0","0","0"
"315280","PRATA","MG","2021","3","51600","0","1800.0","1","38400.0","2","11400.0","0"
"315290","PRATÁPOLIS","MG","2021","1","34800","0","600.0","1","34200.0","0","0","0"
"315300","PRATINHA","MG","2021","0","3600","0","1200.0","0","2400.0","0","0","0"
"315310","PRESIDENTE BERNARDES","MG","2021","0","7200","0","0","0","7200.0","0","0","0"
"315320","PRESIDENTE JUSCELINO","MG","2021","0","2400","0","0","0","2400.0","0","0","0"
"315330","PRESIDENTE KUBITSCHEK","MG","2021","0","9600","0","4800.0","0","4800.0","0","0","0"
"315340","PRESIDENTE OLEGÁRIO","MG","2021","0","18600","0","3000.0","0","15600.0","0","0","0"
"315350","ALTO JEQUITIBÁ","MG","2021","0","7800","0","1800.0","0","6000.0","0","0","0"
"315360","PRUDENTE DE MORAIS","MG","2021","1","27600","0","6600.0","0","18000.0","1","3000.0","0"
"315370","QUARTEL GERAL","MG","2021","0","3000","0","0","0","3000.0","0","0","0"
"315380","QUELUZITO","MG","2021","0","0","0","0","0","0","0","0","0"
"315390","RAPOSOS","MG","2021","3","52800","0","1800.0","2","48000.0","1","3000.0","0"
"315400","RAUL SOARES","MG","2021","3","34800","0","2400.0","0","22200.0","3","10200.0","0"
"315410","RECREIO","MG","2021","0","11400","0","3600.0","0","7800.0","0","0","0"
"315415","REDUTO","MG","2021","2","11400","0","3000.0","1","5400.0","1","3000.0","0"
"315420","RESENDE COSTA","MG","2021","2","21600","0","1800.0","0","13800.0","2","6000.0","0"
"315430","RESPLENDOR","MG","2021","4","35400","0","5400.0","4","30000.0","0","0","0"
"315440","RESSAQUINHA","MG","2021","2","15000","0","0","1","9000.0","1","6000.0","0"
"315445","RIACHINHO","MG","2021","0","1800","0","0","0","1800.0","0","0","0"
"315450","RIACHO DOS MACHADOS","MG","2021","0","2400","0","0","0","2400.0","0","0","0"
"315460","RIBEIRÃO DAS NEVES","MG","2021","91","911400","0","55200.0","45","672000.0","46","184200.0","0"
"315470","RIBEIRÃO VERMELHO","MG","2021","2","22800","0","3600.0","1","16200.0","1","3000.0","0"
"315480","RIO ACIMA","MG","2021","2","28200","0","1800.0","2","26400.0","0","0","0"
"315490","RIO CASCA","MG","2021","0","26400","0","2400.0","0","24000.0","0","0","0"
"315500","RIO DOCE","MG","2021","1","3000","0","0","0","0","1","3000.0","0"
"315510","RIO DO PRADO","MG","2021","0","5400","0","0","0","5400.0","0","0","0"
"315520","RIO ESPERA","MG","2021","2","13200","0","0","0","7200.0","2","6000.0","0"
"315530","RIO MANSO","MG","2021","0","4200","0","0","0","4200.0","0","0","0"
"315540","RIO NOVO","MG","2021","1","13800","0","600.0","0","10200.0","1","3000.0","0"
"315550","RIO PARANAÍBA","MG","2021","3","33600","0","2400.0","2","28200.0","1","3000.0","0"
"315560","RIO PARDO DE MINAS","MG","2021","3","39600","0","9000.0","0","21600.0","3","9000.0","0"
"315570","RIO PIRACICABA","MG","2021","3","25800","0","5400.0","1","14400.0","2","6000.0","0"
"315580","RIO POMBA","MG","2021","8","64800","0","8400.0","1","29400.0","7","27000.0","0"
"315590","RIO PRETO","MG","2021","1","6600","0","600.0","1","6000.0","0","0","0"
"315600","RIO VERMELHO","MG","2021","7","36000","0","1800.0","2","19200.0","5","15000.0","0"
"315610","RITÁPOLIS","MG","2021","0","13200","0","4800.0","0","8400.0","0","0","0"
"315620","ROCHEDO DE MINAS","MG","2021","0","1800","0","0","0","1800.0","0","0","0"
"315630","RODEIRO","MG","2021","0","3600","0","0","0","3600.0","0","0","0"
"315640","ROMARIA","MG","2021","0","3000","0","0","0","3000.0","0","0","0"
"315645","ROSÁRIO DA LIMEIRA","MG","2021","0","1200","0","0","0","1200.0","0","0","0"
"315650","RUBELITA","MG","2021","1","6600","0","1200.0","0","2400.0","1","3000.0","0"
"315660","RUBIM","MG","2021","0","13800","0","600.0","0","13200.0","0","0","0"
"315670","SABARÁ","MG","2021","22","329400","0","14400.0","9","270000.0","13","45000.0","0"
"315680","SABINÓPOLIS","MG","2021","5","40200","0","6600.0","1","21600.0","4","12000.0","0"
"315690","SACRAMENTO","MG","2021","6","58200","0","15600.0","0","21600.0","6","21000.0","0"
"315700","SALINAS","MG","2021","5","70200","0","9000.0","1","49200.0","4","12000.0","0"
"315710","SALTO DA DIVISA","MG","2021","0","1800","0","0","0","1800.0","0","0","0"
"315720","SANTA BÁRBARA","MG","2021","1","43800","0","1800.0","0","39000.0","1","3000.0","0"
"315725","SANTA BÁRBARA DO LESTE","MG","2021","5","27600","0","600.0","0","9000.0","5","18000.0","0"
"315727","SANTA BÁRBARA DO MONTE VERDE","MG","2021","1","10800","0","1200.0","0","6600.0","1","3000.0","0"
"315730","SANTA BÁRBARA DO TUGÚRIO","MG","2021","0","5400","0","3600.0","0","1800.0","0","0","0"
"315733","SANTA CRUZ DE MINAS","MG","2021","1","12000","0","1200.0","1","10800.0","0","0","0"
"315737","SANTA CRUZ DE SALINAS","MG","2021","0","3000","0","0","0","3000.0","0","0","0"
"315740","SANTA CRUZ DO ESCALVADO","MG","2021","0","6600","0","1200.0","0","5400.0","0","0","0"
"315750","SANTA EFIGÊNIA DE MINAS","MG","2021","3","19800","0","1200.0","0","9600.0","3","9000.0","0"
"315760","SANTA FÉ DE MINAS","MG","2021","1","4200","0","600.0","0","600.0","1","3000.0","0"
"315765","SANTA HELENA DE MINAS","MG","2021","0","1800","0","1800.0","0","0","0","0","0"
"315770","SANTA JULIANA","MG","2021","0","90600","0","600.0","0","90000.0","0","0","0"
"315780","SANTA LUZIA","MG","2021","50","630600","1","54600.0","19","471000.0","30","105000.0","0"
